movie_rank,movie_title,year,director,synopsis,critic_id,star_rating,review_text,review_char_len,review_word_len
33,Tokyo Story,1953,Yasujirō Ozu,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",20,3.0,gonna show this to an orphan lmao 💀🤯🤣,37,7
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",1,5.0,i had a dream that j.k. simmons yelled at me and i woke up crying,65,16
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",2,5.0,FUCK OFF JOHNNY UTAH TURN MY PAGES B I T C H,44,12
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",3,5.0,this is a flick about how you get better at things when you stop wearing v-necks,80,17
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",4,5.0,anxiety did not exist before this movie came out,48,9
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",5,4.0,devil wears prada for boys,26,5
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",6,5.0,My mind exploded watching this movie.My heart is still pounding.My body is still shivering.I saw Whiplash almost 24 hours ago.,126,23
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",7,5.0,Death BattleTerence Fletcher vs. Lydia Tár,42,6
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",8,5.0,This review may contain spoilers. I can handle the truth.  if I stub my toe I have to cancel all my plans but neiman gets in a car accident and still try hards his ass off?? stop attacking me like this,201,41
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",9,5.0,when he ain't got no hair to pull during sex so you just start smacking his head,80,18
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",10,5.0,gotta add jazz to my list of irrational fears,45,9
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",11,5.0,pink wig thick ass give em whiplash,35,7
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",12,5.0,this is definitely my fucking tempo holy shit,45,8
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",13,5.0,"If Whiplash had a dick, I would suck it.",40,9
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",14,4.5,my heart was in my throat the entire movie... until the final act when it fell out of my ass,92,20
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",16,5.0,WHEREDID THE FOLDERGO,21,3
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",17,4.0,miles teller: i just crashed my car i’m literally bleedingjk simmons: omg that’s crazy whenmiles teller: just a few minutes-jk simmons: nah when did i ask🤣🤣🤣🤣,158,29
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",18,5.0,"Yep, still the best movie I've ever seen.#TerenceFletcherIsOverParty",68,10
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",19,5.0,if terence fletcher was my teacher i would immediately kill myself,66,11
34,Whiplash,2014,Damien Chazelle,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",20,5.0,when potato boy punch the drum 😩👌,33,6
35,The Passion of Joan of Arc,1928,Carl Theodor Dreyer,"A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.",2,4.5,Joan watch out the church is about to bring out the burning stake. Oh my God she has airpods in. She can't hear us. Oh my God.,126,28
35,The Passion of Joan of Arc,1928,Carl Theodor Dreyer,"A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.",3,4.5,god (literally) damn!,21,3
35,The Passion of Joan of Arc,1928,Carl Theodor Dreyer,"A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.",4,5.0,Humanity as faces trapped in inescapable frames. Probably the closest I've ever gotten to a religious experience.,113,18
35,The Passion of Joan of Arc,1928,Carl Theodor Dreyer,"A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.",5,4.5,the most hypnotizing eyes to ever be captured on screen,55,10
